positionName,companyShortName,city,companySize,education,financeStage,industryField,salary,平均薪资,workYear
数据开发工程师（BI方向/Java后端）,景枫集团,南京,500-2000人,本科,不需要融资,"房产家居,软件开发",13k-16k,14.5,5-10年
数据运营,数洋智慧,南京,150-500人,本科,不需要融资,数据服务,13k-20k,16.5,5-10年
数据开发工程师,景枫集团,南京,500-2000人,本科,不需要融资,"房产家居,软件开发",15k-20k,17.5,5-10年
产品经理（前端/数据/支付/中后台）,孩子王,南京,2000人以上,本科,C轮,消费生活,15k-30k,22.5,3-5年
大数据数仓研发工程师,联童,南京,500-2000人,本科,天使轮,"消费生活,数据服务",15k-30k,22.5,不限
大数据产品经理,联童,南京,500-2000人,本科,天使轮,"消费生活,数据服务",15k-30k,22.5,5-10年
SQL数据分析专员 (MJ002162),SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",6k-8k,7.0,1-3年
Tableau数据分析 (MJ002280),SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",6k-8k,7.0,不限
用户数据分析 (MJ002281),SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",9k-15k,12.0,1-3年
电商数据分析师 (MJ002279),SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",9k-15k,12.0,3-5年
数据分析专员（2021届） (MJ002322),SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",5k-8k,6.5,应届毕业生
游戏数据分析师 (MJ002282),SHEIN,南京,2000人以上,本科,C轮,"电商,移动互联网",9k-15k,12.0,1-3年
数据运营,字节跳动,南京,2000人以上,本科,C轮,文娱丨内容,7k-14k,10.5,3-5年
数据分析专家,跟谁学,武汉,2000人以上,本科,上市公司,"移动互联网,教育",30k-50k,40.0,5-10年
资深数据分析师,跟谁学,武汉,2000人以上,本科,上市公司,"移动互联网,教育",18k-30k,24.0,3-5年
数据分析师,轻度科技,武汉,50-150人,本科,不需要融资,"人工智能,软件开发",6k-10k,8.0,不限
资深数据分析师,微派,武汉,150-500人,本科,B轮,社交,12k-24k,18.0,3-5年
数据分析实习生,易久批,武汉,2000人以上,本科,D轮及以上,"电商,移动互联网",3k-4k,3.5,应届毕业生
风控数据分析师 (MJ000520),斗鱼直播,武汉,2000人以上,本科,上市公司,文娱丨内容,15k-30k,22.5,1-3年
【2021秋招】数据分析师（武汉） (MJ000605),斗鱼直播,武汉,2000人以上,本科,上市公司,文娱丨内容,10k-20k,15.0,应届毕业生
产品助理-数据分析专员实习生,武汉政通,武汉,500-2000人,本科,上市公司,移动互联网,2k-3k,2.5,不限
总监助理（数据分析师）,卓尔数科,武汉,150-500人,本科,不需要融资,广告营销,4k-8k,6.0,不限
数据分析师,金山办公软件,武汉,2000人以上,本科,上市公司,移动互联网,15k-25k,20.0,3-5年
数据分析师,悦然心动,武汉,150-500人,本科,上市公司,"社交,游戏",10k-20k,15.0,不限
运营数据分析,建信金科,武汉,2000人以上,硕士,不需要融资,"金融,软件开发",20k-40k,30.0,3-5年
数据分析师,盈增智能,武汉,少于15人,本科,未融资,数据服务、人工智能,8k-16k,12.0,不限
数据分析师（新零售业务）,良品铺子,武汉,2000人以上,本科,不需要融资,"电商,消费生活",20k-35k,27.5,5-10年
数据分析工程师,武汉楚烟信息,武汉,50-150人,本科,不需要融资,"企业服务,数据服务",6k-10k,8.0,1-3年
数据分析助理,数字智通,武汉,50-150人,本科,不需要融资,"企业服务,信息安全",3k-4k,3.5,应届毕业生
数据分析专员,海月电子商务,武汉,50-150人,大专,未融资,电商,4k-7k,5.5,1-3年
数据分析经理,安居客,武汉,500-2000人,本科,上市公司,"移动互联网,消费生活",13k-20k,16.5,5-10年
数据分析师,中国平安,武汉,500-2000人,本科,上市公司,"金融,医疗丨健康",8k-10k,9.0,1-3年
数据分析专家,跟谁学,武汉,2000人以上,本科,上市公司,"移动互联网,教育",25k-40k,32.5,5-10年
数据分析师,颐和一品文化,武汉,500-2000人,大专,上市公司,"电商,消费生活",4k-6k,5.0,应届毕业生
商业数据分析师,武汉蜡烛,武汉,50-150人,本科,不需要融资,"移动互联网,金融",4k-7k,5.5,1-3年
数据分析工程师,榆钱数科,武汉,50-150人,硕士,不需要融资,"数据服务,软件开发",10k-20k,15.0,1-3年
大数据开发,朗蕴科技,武汉,50-150人,本科,未融资,移动互联网,12k-15k,13.5,3-5年
大数据技术经理,天喻信息,武汉,2000人以上,本科,上市公司,"移动互联网,信息安全",15k-25k,20.0,5-10年
大数据测试工程师,深圳市丰巢科技有限公司,武汉,500-2000人,本科,A轮,消费生活,12k-24k,18.0,3-5年
产品经理（数据平台）,盛趣时代,武汉,150-500人,本科,不需要融资,"移动互联网,电商",8k-15k,11.5,3-5年
数据产品经理,盛趣时代,武汉,150-500人,本科,不需要融资,"移动互联网,电商",8k-15k,11.5,3-5年
数据仓库工程师,伴伴,武汉,150-500人,本科,不需要融资,"移动互联网,社交",20k-40k,30.0,3-5年
数据库开发工程师（Oracle开发）,财人汇,武汉,150-500人,本科,上市公司,"移动互联网,金融",11k-16k,13.5,3-5年
大数据高级开发工程师,猕猴桃游戏,武汉,50-150人,本科,不需要融资,"移动互联网,游戏",12k-15k,13.5,1-3年
大数据开发,朗蕴科技,武汉,50-150人,本科,未融资,移动互联网,12k-15k,13.5,3-5年
互联网广告-数据运营（校招）,卓尔数科,武汉,150-500人,本科,不需要融资,广告营销,4k-8k,6.0,应届毕业生
数据产品经理,中诚信征信,武汉,150-500人,本科,不需要融资,"数据服务,人工智能",10k-15k,12.5,3-5年
python金融数据工程师,创芯杰合伙企业,武汉,15-50人,大专,未融资,"金融,软件开发",6k-12k,9.0,3-5年
数据可视化工程师,国信创新,武汉,15-50人,本科,未融资,"电商,其他",6k-10k,8.0,3-5年
产品经理/交互设计师/需求分析师,骆驼电商,武汉,50-150人,大专,上市公司,"电商,消费生活",6k-12k,9.0,1-3年
大数据开发工程师,人人云图,武汉,15-50人,本科,A轮,"移动互联网,数据服务",12k-18k,15.0,3-5年
数据挖掘高级工程师,丰图科技,武汉,150-500人,本科,不需要融资,软件开发,20k-40k,30.0,5-10年
大数据业务分析师,明略科技集团,武汉,2000人以上,本科,D轮及以上,"数据服务,广告营销",12k-18k,15.0,5-10年
鲮鲤业务分析经理,小药药集团,武汉,2000人以上,本科,D轮及以上,医疗丨健康,12k-20k,16.0,3-5年
产品经理（金融大数据方向）,中诚信征信,武汉,150-500人,本科,不需要融资,"数据服务,人工智能",10k-15k,12.5,1-3年
大数据开发工程师,动游科技,武汉,50-150人,大专,未融资,游戏,13k-15k,14.0,3-5年
高级数据运营(J13183),哈啰出行,武汉,2000人以上,本科,D轮及以上,"移动互联网,硬件",8k-12k,10.0,3-5年
运营技术创新（大数据）,建信金科,武汉,2000人以上,硕士,不需要融资,"金融,软件开发",20k-40k,30.0,5-10年
高级产品经理（数据事业部）,楚天云,武汉,15-50人,不限,未融资,移动互联网,15k-22k,18.5,不限
大数据后台工程师,智领云,武汉,15-50人,本科,A轮,"数据服务,移动互联网",15k-25k,20.0,5-10年
BI开发工程师,神州数码,武汉,2000人以上,本科,上市公司,"硬件,数据服务",15k-20k,17.5,3-5年
大数据平台架构师,神州数码,武汉,2000人以上,本科,上市公司,"硬件,数据服务",15k-25k,20.0,5-10年
数据运营负责人,字节跳动,武汉,2000人以上,本科,C轮,文娱丨内容,25k-50k,37.5,不限
高级数据产品经理,良品铺子,武汉,2000人以上,本科,不需要融资,"电商,消费生活",10k-15k,12.5,5-10年
数据产品经理,丰图科技,武汉,150-500人,本科,不需要融资,软件开发,10k-20k,15.0,3-5年
大数据开发工程师（数据中台）,铭轩科技,武汉,50-150人,本科,未融资,不限,12k-24k,18.0,3-5年
大数据开发工程师,京东武汉研发中心,武汉,2000人以上,本科,上市公司,电商,15k-25k,20.0,3-5年
大数据平台架构师,绿盟科技,武汉,500-2000人,本科,上市公司,信息安全,33k-65k,49.0,5-10年
数据信息处理,瑞凯星弘,武汉,少于15人,大专,不需要融资,其他,4k-6k,5.0,不限
大数据开发工程师,武汉楚烟信息,武汉,50-150人,本科,不需要融资,"企业服务,数据服务",20k-25k,22.5,5-10年
数据开发工程师,烽火,武汉,2000人以上,本科,上市公司,"移动互联网,数据服务",10k-15k,12.5,不限
舆情分析师,清博大数据,武汉,50-150人,本科,未融资,数据服务,4k-8k,6.0,1-3年
数据运营,万科物业,武汉,2000人以上,本科,D轮及以上,其他,6k-10k,8.0,3-5年
数据运营,武汉福禄网络科技,武汉,500-2000人,大专,不需要融资,"移动互联网,电商",15k-25k,20.0,3-5年
业务分析专员,小药药集团,武汉,2000人以上,本科,D轮及以上,医疗丨健康,5k-10k,7.5,1-3年
数据分析师,字节跳动,西安,2000人以上,本科,C轮,文娱丨内容,4k-7k,5.5,1-3年
数据分析师,字节跳动,西安,2000人以上,本科,C轮,文娱丨内容,6k-11k,8.5,3-5年
数据分析/挖掘（表现优异可留用）,云积互动,西安,150-500人,本科,天使轮,"企业服务,移动互联网",8k-15k,11.5,应届毕业生
数据分析师,蝉鸣,西安,150-500人,本科,A轮,"教育,移动互联网",10k-18k,14.0,5-10年
数据分析专员,全通实业集团,西安,2000人以上,大专,未融资,"其他,金融",4k-8k,6.0,1-3年
BI数据分析师,Huatek,西安,150-500人,本科,未融资,"电商,移动互联网",8k-15k,11.5,3-5年
数据分析师,哈啰出行,西安,2000人以上,本科,D轮及以上,"移动互联网,硬件",8k-12k,10.0,3-5年
数据分析专家,海内教育,西安,15-50人,硕士,不需要融资,教育,6k-12k,9.0,3-5年
数据分析师(西安),浩瀚深度,西安,150-500人,本科,上市公司,"硬件,数据服务",11k-19k,15.0,3-5年
数据分析负责人,跟谁学-高途课堂,西安,2000人以上,本科,不需要融资,教育,20k-40k,30.0,不限
数据分析师,美林数据,西安,500-2000人,本科,C轮,"数据服务,金融",12k-24k,18.0,3-5年
经营分析主管,优信集团,西安,2000人以上,本科,D轮及以上,"移动互联网,电商",10k-13k,11.5,5-10年
大数据开发工程师,易流,西安,500-2000人,本科,不需要融资,移动互联网,15k-25k,20.0,1-3年
大数据系统工程师,萌宝教育,西安,150-500人,本科,不需要融资,"教育,文娱丨内容",12k-18k,15.0,1-3年
BA业务分析师,施博公司,西安,500-2000人,本科,不需要融资,数据服务,4k-6k,5.0,1年以下
运营专员（数据）,顺丰-丰e足食,西安,2000人以上,本科,上市公司,"移动互联网,消费生活",4k-8k,6.0,3-5年
盒马-店仓经营分析-西安,盒马,西安,2000人以上,大专,上市公司,消费生活,5k-10k,7.5,3-5年
用户需求分析师-西安,ThoughtWorks,西安,2000人以上,本科,不需要融资,企业服务,15k-30k,22.5,5-10年
通信数据挖掘和分析工程师,诺基亚华诺科技,西安,500-2000人,本科,不需要融资,"移动互联网,数据服务",5k-8k,6.5,应届毕业生
数据专员,网易,西安,2000人以上,本科,上市公司,电商,5k-7k,6.0,1-3年
数据挖掘师,浩瀚深度,西安,150-500人,本科,上市公司,"硬件,数据服务",11k-19k,15.0,3-5年
数据运营专员（电竞，足篮球）,彩易,西安,15-50人,本科,A轮,"移动互联网,金融",5k-8k,6.5,不限
情报信息分析,天文点,西安,50-150人,硕士,未融资,移动互联网,6k-10k,8.0,1-3年
金融分析师助理,德米尔诺,西安,50-150人,大专,不需要融资,金融 软件开发,4k-8k,6.0,1-3年
经营分析经理,字节跳动,西安,2000人以上,本科,C轮,文娱丨内容,10k-15k,12.5,不限
数据可视化 - 前端工程师,云积互动,西安,150-500人,本科,天使轮,"企业服务,移动互联网",18k-25k,21.5,3-5年
大媒体数据运营专员,西安超斯塔科技有限公司,西安,50-150人,本科,不需要融资,"移动互联网,广告营销",4k-6k,5.0,不限
大数据开发工程师,崤云安全,西安,50-150人,大专,不需要融资,信息安全,8k-16k,12.0,3-5年
数据标注主管,字节跳动,西安,2000人以上,本科,C轮,文娱丨内容,8k-11k,9.5,3-5年
高级数据分析师,SAS,厦门,2000人以上,硕士,不需要融资,人工智能,25k-40k,32.5,3-5年
数据分析,咪咕,厦门,2000人以上,本科,不需要融资,"移动互联网,文娱丨内容",10k-20k,15.0,3-5年
商业化产品数据分析师,美图公司,厦门,2000人以上,本科,上市公司,硬件,15k-30k,22.5,3-5年
数据分析师,大道同行,厦门,50-150人,大专,不需要融资,游戏,12k-20k,16.0,1-3年
数据分析岗,厦门银行,厦门,2000人以上,本科,不需要融资,金融,10k-20k,15.0,3-5年
数据分析师,美柚,厦门,500-2000人,本科,D轮及以上,移动互联网,9k-15k,12.0,1-3年
数据分析师,盐课堂,厦门,500-2000人,本科,A轮,教育,6k-9k,7.5,1-3年
数据分析专家,百威投资（中国）有限公司,厦门,2000人以上,本科,上市公司,文娱丨内容,8k-10k,9.0,不限
商务数据分析专家,百威投资（中国）有限公司,厦门,2000人以上,本科,上市公司,文娱丨内容,10k-15k,12.5,1-3年
数据产品数据分析岗,建信金科,厦门,2000人以上,本科,不需要融资,"金融,软件开发",16k-31k,23.5,3-5年
数据分析与建模岗,建信金科,厦门,2000人以上,本科,不需要融资,"金融,软件开发",16k-32k,24.0,1-3年
高级数据分析师,瑞幸咖啡,厦门,2000人以上,本科,上市公司,"移动互联网,消费生活",12k-20k,16.0,3-5年
数据分析师,稿定科技,厦门,150-500人,本科,不需要融资,"电商,企业服务",15k-30k,22.5,不限
数据分析师,云企动力,厦门,15-50人,本科,未融资,"企业服务,金融",20k-40k,30.0,5-10年
开发经理（数据分析）,福建天闻,厦门,15-50人,本科,未融资,"数据服务,教育",10k-15k,12.5,3-5年
数据分析师,品尚征信,厦门,50-150人,本科,不需要融资,"移动互联网,数据服务",10k-15k,12.5,3-5年
【21届校招】数据分析师 （产品运营）,网宿科技,厦门,2000人以上,本科,上市公司,移动互联网,12k-24k,18.0,应届毕业生
数据挖掘算法,上海诺祺科技,厦门,150-500人,本科,不需要融资,金融,15k-25k,20.0,5-10年
数据专员,盐课堂,厦门,500-2000人,本科,A轮,教育,5k-7k,6.0,1-3年
数据科学家-厦门,DataFountain,厦门,15-50人,硕士,B轮,移动互联网,10k-15k,12.5,1-3年
高级BI工程师,博尔信,厦门,15-50人,本科,未融资,金融,12k-20k,16.0,3-5年
BI副总监,广州菲苾贸易有限公司,厦门,150-500人,本科,未融资,电商,40k-50k,45.0,5-10年
数据挖掘,SAS,厦门,2000人以上,硕士,不需要融资,人工智能,25k-40k,32.5,3-5年
etldatastage数据工程师,上海诺祺科技,厦门,150-500人,本科,不需要融资,金融,8k-13k,10.5,1-3年
数据开发工程师,中智宇安,厦门,50-150人,本科,不需要融资,"人工智能,金融",10k-16k,13.0,3-5年
预算与分析(J10446),点触科技,厦门,500-2000人,本科,上市公司,游戏,18k-22k,20.0,5-10年
大数据平台工程师,厦航传科,厦门,50-150人,本科,不需要融资,"数据服务,文娱丨内容",10k-20k,15.0,3-5年
大数据架构师,厦门海晟融创,厦门,150-500人,本科,不需要融资,"移动互联网,信息安全",20k-30k,25.0,5-10年
大数据开发工程师,卫星定位,厦门,500-2000人,本科,未融资,企业服务,10k-20k,15.0,不限
数据处理文员,拓客金融,厦门,15-50人,大专,未融资,移动互联网,3k-5k,4.0,1-3年
大数据应用工程师,汉纳森,厦门,150-500人,本科,不需要融资,"硬件,移动互联网",7k-14k,10.5,1-3年
数据科学家,科学院计算研究所数据智能研究院,厦门,50-150人,硕士,不需要融资,"人工智能,软件开发",10k-15k,12.5,不限
数据分析与建模岗,建信金科,厦门,2000人以上,本科,不需要融资,"金融,软件开发",15k-30k,22.5,3-5年
